,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,sexgenderLabel.xml:lang,sexgenderLabel.type,sexgenderLabel.value
5631,uri,http://www.wikidata.org/entity/Q20961866,en,literal,Jean-Michel Jamin,en,literal,male
5632,uri,http://www.wikidata.org/entity/Q20961919,en,literal,Isabelle Manable,en,literal,female
5633,uri,http://www.wikidata.org/entity/Q20961954,en,literal,Catherine Muller,en,literal,female
5634,uri,http://www.wikidata.org/entity/Q20963491,en,literal,Amalie Iuel,en,literal,female
5635,uri,http://www.wikidata.org/entity/Q20966282,en,literal,Gerald Giraldo,en,literal,male
5636,uri,http://www.wikidata.org/entity/Q20976242,en,literal,Xu Xiaolong,en,literal,male
5637,uri,http://www.wikidata.org/entity/Q20981780,en,literal,Gift Motupa,en,literal,male
5638,uri,http://www.wikidata.org/entity/Q20984130,en,literal,Xiong Dunhan,en,literal,female
5639,uri,http://www.wikidata.org/entity/Q20993680,en,literal,Lucien Tostain,en,literal,male
5640,uri,http://www.wikidata.org/entity/Q21005306,en,literal,Kyle Chalmers,en,literal,male
5641,uri,http://www.wikidata.org/entity/Q21005673,en,literal,Caeleb Dressel,en,literal,male
5642,uri,http://www.wikidata.org/entity/Q21005699,en,literal,Guillaume Dutoit,en,literal,male
5643,uri,http://www.wikidata.org/entity/Q21028285,en,literal,Alexander Hill,en,literal,male
5644,uri,http://www.wikidata.org/entity/Q21030375,en,literal,Duan Jingli,en,literal,female
5645,uri,http://www.wikidata.org/entity/Q21030456,en,literal,Irma Testa,en,literal,female
5646,uri,http://www.wikidata.org/entity/Q21033898,en,literal,Pavel Kastramin,en,literal,male
5647,uri,http://www.wikidata.org/entity/Q21055356,en,literal,Roberta Pelosi,en,literal,female
5648,uri,http://www.wikidata.org/entity/Q21063389,en,literal,Eythora Thorsdottir,en,literal,female
5649,uri,http://www.wikidata.org/entity/Q21064362,en,literal,Alex Roelse,en,literal,male
5650,uri,http://www.wikidata.org/entity/Q21064888,en,literal,Pavel Gajdoš,en,literal,male
5651,uri,http://www.wikidata.org/entity/Q21066098,en,literal,Alec Potts,en,literal,male
5652,uri,http://www.wikidata.org/entity/Q21117031,en,literal,Väinö Huhtala,en,literal,male
5653,uri,http://www.wikidata.org/entity/Q21170470,en,literal,Milagros Cámere,en,literal,female
5654,uri,http://www.wikidata.org/entity/Q21196840,en,literal,Kálmán Vaskó,en,literal,male
5655,uri,http://www.wikidata.org/entity/Q21196868,en,literal,Lajos Gráf,en,literal,male
5656,uri,http://www.wikidata.org/entity/Q21197059,en,literal,Imre Wampetich,en,literal,male
5657,uri,http://www.wikidata.org/entity/Q21209277,en,literal,Selma Kajan,en,literal,female
5658,uri,http://www.wikidata.org/entity/Q21294569,en,literal,Dominique Bataille,en,literal,male
5659,uri,http://www.wikidata.org/entity/Q21337350,en,literal,Samuel Girard,en,literal,male
5660,uri,http://www.wikidata.org/entity/Q21402269,en,literal,Alison Wyeth,en,literal,female
5661,uri,http://www.wikidata.org/entity/Q21527197,en,literal,Brinn Bevan,en,literal,male
5662,uri,http://www.wikidata.org/entity/Q21531041,en,literal,Madeline Groves,en,literal,female
5663,uri,http://www.wikidata.org/entity/Q21573907,en,literal,Corben Sharrah,en,literal,male
5664,uri,http://www.wikidata.org/entity/Q21587945,en,literal,Laurence St. Germain,en,literal,female
5665,uri,http://www.wikidata.org/entity/Q21590226,en,literal,Espen Thorsen,en,literal,male
5666,uri,http://www.wikidata.org/entity/Q21590309,en,literal,Ole Andreassen,en,literal,male
5667,uri,http://www.wikidata.org/entity/Q21605387,en,literal,Erik Erichsen,en,literal,male
5668,uri,http://www.wikidata.org/entity/Q21605390,en,literal,Thor Nilsen,en,literal,male
5669,uri,http://www.wikidata.org/entity/Q21621731,en,literal,Henriette Koulla,en,literal,female
5670,uri,http://www.wikidata.org/entity/Q21645357,en,literal,L. Dumont,en,literal,male
5671,uri,http://www.wikidata.org/entity/Q21663408,en,literal,Roselidah Obunaga,en,literal,female
5672,uri,http://www.wikidata.org/entity/Q21808230,en,literal,Khin Khin Htwe,en,literal,female
5673,uri,http://www.wikidata.org/entity/Q21932448,en,literal,Anna Timofeeva,en,literal,female
5674,uri,http://www.wikidata.org/entity/Q21935633,en,literal,Baba Ibrahim Suma-Keita,en,literal,male
5675,uri,http://www.wikidata.org/entity/Q21936281,en,literal,Martha Appiah,en,literal,female
5676,uri,http://www.wikidata.org/entity/Q21936290,en,literal,Grace Armah,en,literal,female
5677,uri,http://www.wikidata.org/entity/Q22002423,en,literal,Armin Frauscher,en,literal,male
5678,uri,http://www.wikidata.org/entity/Q22004909,en,literal,Werner Heyn,en,literal,male
5679,uri,http://www.wikidata.org/entity/Q22006553,en,literal,Tuukka Mäkelä,en,literal,male
5680,uri,http://www.wikidata.org/entity/Q22007304,en,literal,Mariya Polyakova,en,literal,female
5681,uri,http://www.wikidata.org/entity/Q22030578,en,literal,Liliana Venâncio,en,literal,female
5682,uri,http://www.wikidata.org/entity/Q22093694,en,literal,Théo Derot,en,literal,male
5683,uri,http://www.wikidata.org/entity/Q22121131,en,literal,Dionisia Pio,en,literal,female
5684,uri,http://www.wikidata.org/entity/Q22122858,en,literal,Rhoda Wurtele,en,literal,female
5685,uri,http://www.wikidata.org/entity/Q22236509,en,literal,Anna Nechaevskaya,en,literal,female
5686,uri,http://www.wikidata.org/entity/Q22246762,en,literal,Alena Vylegzhanina,en,literal,female
5687,uri,http://www.wikidata.org/entity/Q22264386,en,literal,Candy Bauer,en,literal,male
5688,uri,http://www.wikidata.org/entity/Q22276838,en,literal,Stavroula Antonakou,en,literal,female
5689,uri,http://www.wikidata.org/entity/Q22278784,en,literal,Belina Larica,en,literal,female
5690,uri,http://www.wikidata.org/entity/Q22342404,en,literal,Elizaveta Kazelina,en,literal,female
5691,uri,http://www.wikidata.org/entity/Q22826124,en,literal,Evita Krievāne,en,literal,female
5692,uri,http://www.wikidata.org/entity/Q22916900,en,literal,Petra Nieminen,en,literal,female
5693,uri,http://www.wikidata.org/entity/Q22966926,en,literal,Giovanni Abagnale,en,literal,male
5694,uri,http://www.wikidata.org/entity/Q22975401,en,literal,Yuan Qiqi,en,literal,female
5695,uri,http://www.wikidata.org/entity/Q22986103,en,literal,Lise Vidal,en,literal,female
5696,uri,http://www.wikidata.org/entity/Q23008555,en,literal,Carlo Alberto Lodi,en,literal,male
5697,uri,http://www.wikidata.org/entity/Q23013501,en,literal,Ellie Carpenter,en,literal,female
5698,uri,http://www.wikidata.org/entity/Q23060334,en,literal,Hu Jianguan,en,literal,male
5699,uri,http://www.wikidata.org/entity/Q23062339,en,literal,Patrick Constable,en,literal,male
5700,uri,http://www.wikidata.org/entity/Q3441275,en,literal,Winslow Hall,en,literal,male
5701,uri,http://www.wikidata.org/entity/Q7910903,en,literal,Valentina Zhulina,en,literal,female
5702,uri,http://www.wikidata.org/entity/Q7911365,en,literal,Valerie Young,en,literal,female
5703,uri,http://www.wikidata.org/entity/Q7912650,en,literal,Valter Chifu,en,literal,male
5704,uri,http://www.wikidata.org/entity/Q7912883,en,literal,Valérie Leclerc,en,literal,female
5705,uri,http://www.wikidata.org/entity/Q7922509,en,literal,Veronika Korsunova,en,literal,female
5706,uri,http://www.wikidata.org/entity/Q7929638,en,literal,Viktor Baykov,en,literal,male
5707,uri,http://www.wikidata.org/entity/Q7929759,en,literal,Viktor Melantev,en,literal,male
5708,uri,http://www.wikidata.org/entity/Q7929854,en,literal,Viktor Teplý,en,literal,male
5709,uri,http://www.wikidata.org/entity/Q7933295,en,literal,Violet Walrond,en,literal,female
5710,uri,http://www.wikidata.org/entity/Q7933314,en,literal,Violeta Ninova,en,literal,female
5711,uri,http://www.wikidata.org/entity/Q7934278,en,literal,Virginia Gilder,en,literal,female
5712,uri,http://www.wikidata.org/entity/Q7936696,en,literal,Vita Nel,en,literal,female
5713,uri,http://www.wikidata.org/entity/Q7937797,en,literal,Vivian Yusuf,en,literal,female
5714,uri,http://www.wikidata.org/entity/Q7938411,en,literal,Vladimir Komarov,en,literal,male
5715,uri,http://www.wikidata.org/entity/Q7938651,en,literal,Vladimir Sokolov,en,literal,male
5716,uri,http://www.wikidata.org/entity/Q7964642,en,literal,Walter D'Hondt,en,literal,male
5717,uri,http://www.wikidata.org/entity/Q7967356,en,literal,Wang Aichen,en,literal,male
5718,uri,http://www.wikidata.org/entity/Q7970580,en,literal,Warren Westlund,en,literal,male
5719,uri,http://www.wikidata.org/entity/Q8002974,en,literal,Will Miller,en,literal,male
5720,uri,http://www.wikidata.org/entity/Q8023498,en,literal,Wim de Graaff,en,literal,male
5721,uri,http://www.wikidata.org/entity/Q8029915,en,literal,Wolf Wigo,en,literal,male
5722,uri,http://www.wikidata.org/entity/Q8038886,en,literal,Wu Ching-kuo,en,literal,male
5723,uri,http://www.wikidata.org/entity/Q8048466,en,literal,Yang Shin-young,en,literal,female
5724,uri,http://www.wikidata.org/entity/Q8049839,en,literal,Yasmina Mesfioui,en,literal,female
5725,uri,http://www.wikidata.org/entity/Q8055988,en,literal,Yoshiaki Yatsu,en,literal,male
5726,uri,http://www.wikidata.org/entity/Q8056246,en,literal,Yoshio Nakamura,en,literal,male
5727,uri,http://www.wikidata.org/entity/Q8059977,en,literal,Yu Xiaoyu,en,literal,female
5728,uri,http://www.wikidata.org/entity/Q8060900,en,literal,Yulduz Kuchkarova,en,literal,female
5729,uri,http://www.wikidata.org/entity/Q8060970,en,literal,Yuliya Allagulova,en,literal,female
5730,uri,http://www.wikidata.org/entity/Q8060982,en,literal,Yuliya Lyakhova,en,literal,female
5731,uri,http://www.wikidata.org/entity/Q8061740,en,literal,Yuriy Yegoshin,en,literal,male
5732,uri,http://www.wikidata.org/entity/Q8062257,en,literal,Yuzo Takamido,en,literal,male
5733,uri,http://www.wikidata.org/entity/Q8062354,en,literal,Yvette Baker,en,literal,female
5734,uri,http://www.wikidata.org/entity/Q8063999,en,literal,Zachary Vlahos,en,literal,male
5735,uri,http://www.wikidata.org/entity/Q8065109,en,literal,Zakir Hussain,en,literal,male
5736,uri,http://www.wikidata.org/entity/Q8067942,en,literal,Zdeněk Groessl,en,literal,male
5737,uri,http://www.wikidata.org/entity/Q8070257,en,literal,Zhang Lei,en,literal,female
5738,uri,http://www.wikidata.org/entity/Q8073253,en,literal,Zoe Arancini,en,literal,female
5739,uri,http://www.wikidata.org/entity/Q8073504,en,literal,Zoila Barros,en,literal,female
5740,uri,http://www.wikidata.org/entity/Q8076891,en,literal,Ángel Rodríguez,en,literal,male
5741,uri,http://www.wikidata.org/entity/Q8076931,en,literal,Ángela Figueroa,en,literal,female
5742,uri,http://www.wikidata.org/entity/Q8076939,en,literal,Ángela San Juan,en,literal,female
5743,uri,http://www.wikidata.org/entity/Q8078330,en,literal,Émilie Évesque,en,literal,female
5744,uri,http://www.wikidata.org/entity/Q8078410,en,literal,Éric le Leuch,en,literal,male
5745,uri,http://www.wikidata.org/entity/Q8079876,en,literal,Đorđe Višacki,en,literal,male
5746,uri,http://www.wikidata.org/entity/Q8080980,en,literal,Łukasz Woszczyński,en,literal,male
5747,uri,http://www.wikidata.org/entity/Q8083602,en,literal,Žana Jereb,en,literal,female
5748,uri,http://www.wikidata.org/entity/Q8964819,en,literal,Graciela Pisonero,en,literal,female
5749,uri,http://www.wikidata.org/entity/Q9010164,en,literal,Iván Gallego,en,literal,male
5750,uri,http://www.wikidata.org/entity/Q9012310,en,literal,Joaquín Valle,en,literal,male
5751,uri,http://www.wikidata.org/entity/Q9140811,en,literal,Adelina Pastor,en,literal,female
5752,uri,http://www.wikidata.org/entity/Q9141259,en,literal,Adrian Błocki,en,literal,male
5753,uri,http://www.wikidata.org/entity/Q9141371,en,literal,Adriana Dadci,en,literal,female
5754,uri,http://www.wikidata.org/entity/Q9141386,en,literal,Adrien Barrier,en,literal,male
5755,uri,http://www.wikidata.org/entity/Q9154995,en,literal,Anna Alliquander,en,literal,female
5756,uri,http://www.wikidata.org/entity/Q9156221,en,literal,Anthony Rose,en,literal,male
5757,uri,http://www.wikidata.org/entity/Q9165652,en,literal,Barbara Wenta-Wojciechowska,en,literal,female
5758,uri,http://www.wikidata.org/entity/Q9168712,en,literal,Benedykt Augustyniak,en,literal,male
5759,uri,http://www.wikidata.org/entity/Q9175303,en,literal,Bogdan Poniatowski,en,literal,male
5760,uri,http://www.wikidata.org/entity/Q9176494,en,literal,Boldyn Sansarbileg,en,literal,male
5761,uri,http://www.wikidata.org/entity/Q9184328,en,literal,Camila Carvalho,en,literal,female
5762,uri,http://www.wikidata.org/entity/Q9184825,en,literal,Carolina Cerqueda,en,literal,female
5763,uri,http://www.wikidata.org/entity/Q9188427,en,literal,Cezary Jędrzycki,en,literal,male
5764,uri,http://www.wikidata.org/entity/Q9189986,en,literal,Chloé Henry,en,literal,female
5765,uri,http://www.wikidata.org/entity/Q9190894,en,literal,Chrisann Gordon,en,literal,female
5766,uri,http://www.wikidata.org/entity/Q9191067,en,literal,Christin Hussong,en,literal,female
5767,uri,http://www.wikidata.org/entity/Q9195820,en,literal,Constantino Lussana,en,literal,male
5768,uri,http://www.wikidata.org/entity/Q9199255,en,literal,Czesław Lorenc,en,literal,male
5769,uri,http://www.wikidata.org/entity/Q9200834,en,literal,Daisaku Takeda,en,literal,male
5770,uri,http://www.wikidata.org/entity/Q9253153,en,literal,Elżbieta Jankowska,en,literal,female
5771,uri,http://www.wikidata.org/entity/Q9256759,en,literal,Ewa Malewicka,en,literal,female
5772,uri,http://www.wikidata.org/entity/Q9262073,en,literal,Francesco Cardelli,en,literal,male
5773,uri,http://www.wikidata.org/entity/Q9262085,en,literal,Francesc Gaset Fris,en,literal,male
5774,uri,http://www.wikidata.org/entity/Q9265211,en,literal,Gabriella Bascelli,en,literal,female
5775,uri,http://www.wikidata.org/entity/Q9276310,en,literal,Greta Small,en,literal,female
5776,uri,http://www.wikidata.org/entity/Q9282773,en,literal,Gus Kenworthy,en,literal,male
5777,uri,http://www.wikidata.org/entity/Q9286697,en,literal,Hassan El-Sayed Attia,en,literal,male
5778,uri,http://www.wikidata.org/entity/Q9291770,en,literal,Hester Goodsell,en,literal,female
5779,uri,http://www.wikidata.org/entity/Q9294613,en,literal,Hubert Clompe,en,literal,male
5780,uri,http://www.wikidata.org/entity/Q9311057,en,literal,Robert Renner,en,literal,male
5781,uri,http://www.wikidata.org/entity/Q9325782,en,literal,Róża Data,en,literal,female
5782,uri,http://www.wikidata.org/entity/Q9332601,en,literal,Sabrina Kolker,en,literal,female
5783,uri,http://www.wikidata.org/entity/Q9336163,en,literal,Sho Endo,en,literal,male
5784,uri,http://www.wikidata.org/entity/Q9336220,en,literal,Siarhei Kalamoyets,en,literal,male
5785,uri,http://www.wikidata.org/entity/Q9339153,en,literal,Sofya Tikhonova,en,literal,female
5786,uri,http://www.wikidata.org/entity/Q9339182,en,literal,Sokhna Gallé,en,literal,female
5787,uri,http://www.wikidata.org/entity/Q9339539,en,literal,Sonia Mills,en,literal,female
5788,uri,http://www.wikidata.org/entity/Q9343329,en,literal,Stanisław Wierzbicki,en,literal,male
5789,uri,http://www.wikidata.org/entity/Q9359200,en,literal,Tomasz Borowski,en,literal,male
5790,uri,http://www.wikidata.org/entity/Q9362726,en,literal,Tuomo Ojala,en,literal,male
5791,uri,http://www.wikidata.org/entity/Q9367194,en,literal,Urszula Niebrzydowska,en,literal,female
5792,uri,http://www.wikidata.org/entity/Q9383332,en,literal,Yan Ni,en,literal,female
5793,uri,http://www.wikidata.org/entity/Q9383652,en,literal,Yūta Shitara,en,literal,male
5794,uri,http://www.wikidata.org/entity/Q9389629,en,literal,Zdzisław Bromek,en,literal,male
5795,uri,http://www.wikidata.org/entity/Q9391693,en,literal,Zoë Hoskins,en,literal,female
5796,uri,http://www.wikidata.org/entity/Q10263731,en,literal,Daiene Dias,en,literal,female
5797,uri,http://www.wikidata.org/entity/Q10263847,en,literal,Dana Hee,en,literal,female
5798,uri,http://www.wikidata.org/entity/Q10326333,en,literal,Marie Walther,en,literal,female
5799,uri,http://www.wikidata.org/entity/Q10335870,en,literal,Nayara Figueira,en,literal,female
5800,uri,http://www.wikidata.org/entity/Q254252,en,literal,Marie Dorin Habert,en,literal,female
5801,uri,http://www.wikidata.org/entity/Q309986,en,literal,Sun Yang,en,literal,male
5802,uri,http://www.wikidata.org/entity/Q18761826,en,literal,Patrick Stevens,en,literal,male
5803,uri,http://www.wikidata.org/entity/Q47469364,en,literal,Heinz Weigel,en,literal,male
5804,uri,http://www.wikidata.org/entity/Q56065641,en,literal,Sven Lysholt Hansen,en,literal,male
5805,uri,http://www.wikidata.org/entity/Q56073292,en,literal,Trevor Steyn,en,literal,male
5806,uri,http://www.wikidata.org/entity/Q56091586,en,literal,Toshihiro Hamada,en,literal,male
5807,uri,http://www.wikidata.org/entity/Q56191631,en,literal,Peter Shakespear,en,literal,male
5808,uri,http://www.wikidata.org/entity/Q56196174,en,literal,András Kormos,en,literal,male
5809,uri,http://www.wikidata.org/entity/Q56222485,en,literal,Koju Tsukamoto,en,literal,male
5810,uri,http://www.wikidata.org/entity/Q56222579,en,literal,Salem Mashour,en,literal,male
5811,uri,http://www.wikidata.org/entity/Q56222700,en,literal,Marc Lemieux,en,literal,male
5812,uri,http://www.wikidata.org/entity/Q56223168,en,literal,Marino Specia,en,literal,male
5813,uri,http://www.wikidata.org/entity/Q56223334,en,literal,Filiberto Marco,en,literal,male
5814,uri,http://www.wikidata.org/entity/Q56223525,en,literal,Avelino Soberón,en,literal,male
5815,uri,http://www.wikidata.org/entity/Q56223546,en,literal,Jean Freslon,en,literal,male
5816,uri,http://www.wikidata.org/entity/Q56223582,en,literal,Masatoshi Shimizu,en,literal,male
5817,uri,http://www.wikidata.org/entity/Q56223630,en,literal,Timothy Kirk,en,literal,male
5818,uri,http://www.wikidata.org/entity/Q56223645,en,literal,Lennart Bälter,en,literal,male
5819,uri,http://www.wikidata.org/entity/Q56223919,en,literal,Daniel Jorge,en,literal,male
5820,uri,http://www.wikidata.org/entity/Q56223950,en,literal,Mario Semenzato,en,literal,male
5821,uri,http://www.wikidata.org/entity/Q56226037,en,literal,Hans Krause-Wichmann,en,literal,male
5822,uri,http://www.wikidata.org/entity/Q56232951,en,literal,Bernard Bruand,en,literal,male
5823,uri,http://www.wikidata.org/entity/Q56232953,en,literal,Jean-Luc Correia,en,literal,male
5824,uri,http://www.wikidata.org/entity/Q56244265,en,literal,Antoine Gambert,en,literal,male
