,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,conditions.type,conditions.value
2194,uri,http://www.wikidata.org/entity/Q6833553,en,literal,Michael Pitfield,literal,Parkinson's disease
2195,uri,http://www.wikidata.org/entity/Q6838093,en,literal,Mick Clark,literal,Parkinson's disease
2196,uri,http://www.wikidata.org/entity/Q6887836,en,literal,Mocky Brereton,literal,Parkinson's disease
2197,uri,http://www.wikidata.org/entity/Q6889983,en,literal,Moe Jaffe,literal,Parkinson's disease
2198,uri,http://www.wikidata.org/entity/Q6939446,en,literal,Murray Sayle,literal,Parkinson's disease
2199,uri,http://www.wikidata.org/entity/Q6962627,en,literal,Nancy Darsch,literal,Parkinson's disease
2200,uri,http://www.wikidata.org/entity/Q6966682,en,literal,Naseer Aruri,literal,Parkinson's disease
2201,uri,http://www.wikidata.org/entity/Q7025641,en,literal,Nicholas J. Phillips,literal,Parkinson's disease
2202,uri,http://www.wikidata.org/entity/Q7052084,en,literal,Norman Collier,literal,Parkinson's disease
2203,uri,http://www.wikidata.org/entity/Q7052486,en,literal,Norman Lessing,literal,Parkinson's disease
2204,uri,http://www.wikidata.org/entity/Q7116732,en,literal,Ozzie Simmons,literal,"Parkinson's disease, Alzheimer's disease"
2205,uri,http://www.wikidata.org/entity/Q7153629,en,literal,Paul Sinha,literal,Parkinson's disease
2206,uri,http://www.wikidata.org/entity/Q7155242,en,literal,Paulo José,literal,Parkinson's disease
2207,uri,http://www.wikidata.org/entity/Q7172439,en,literal,Peter A. Peyser,literal,Parkinson's disease
2208,uri,http://www.wikidata.org/entity/Q7172994,en,literal,Peter Brown,literal,Parkinson's disease
2209,uri,http://www.wikidata.org/entity/Q7173244,en,literal,Peter Cheeseman,literal,Parkinson's disease
2210,uri,http://www.wikidata.org/entity/Q7233072,en,literal,Jimmy Creighton,literal,Parkinson's disease
2211,uri,http://www.wikidata.org/entity/Q2787527,en,literal,George Moore,literal,Alzheimer's disease
2212,uri,http://www.wikidata.org/entity/Q2848944,en,literal,Andrée Debar,literal,Alzheimer's disease
2213,uri,http://www.wikidata.org/entity/Q2852815,en,literal,Tony Booth,literal,"Alzheimer's disease, diphtheria, chronic obstructive pulmonary disease"
2214,uri,http://www.wikidata.org/entity/Q2870827,en,literal,"Audrey Callaghan, Baroness Callaghan of Cardiff",literal,Alzheimer's disease
2215,uri,http://www.wikidata.org/entity/Q2893028,en,literal,Beatriz Segall,literal,Alzheimer's disease
2216,uri,http://www.wikidata.org/entity/Q2896196,en,literal,"Benjamin O. Davis, Jr.",literal,Alzheimer's disease
2217,uri,http://www.wikidata.org/entity/Q2896340,en,literal,Bennie Ellender,literal,Alzheimer's disease
2218,uri,http://www.wikidata.org/entity/Q2898676,en,literal,Bernard Tiphaine,literal,Alzheimer's disease
2219,uri,http://www.wikidata.org/entity/Q2903550,en,literal,Billie Bird,literal,Alzheimer's disease
2220,uri,http://www.wikidata.org/entity/Q2903650,en,literal,Sloan Wilson,literal,Alzheimer's disease
2221,uri,http://www.wikidata.org/entity/Q2903683,en,literal,Billy McPhail,literal,Alzheimer's disease
2222,uri,http://www.wikidata.org/entity/Q2958511,en,literal,Charles Beaumont,literal,Alzheimer's disease
2223,uri,http://www.wikidata.org/entity/Q2960301,en,literal,Charles Templeton,literal,Alzheimer's disease
2224,uri,http://www.wikidata.org/entity/Q3023747,en,literal,Derek Martinus,literal,Alzheimer's disease
2225,uri,http://www.wikidata.org/entity/Q3054682,en,literal,Enrique Fuentes Quintana,literal,Alzheimer's disease
2226,uri,http://www.wikidata.org/entity/Q3056379,en,literal,George Fernandes,literal,Alzheimer's disease
2227,uri,http://www.wikidata.org/entity/Q3082704,en,literal,Frank Marth,literal,Alzheimer's disease
2228,uri,http://www.wikidata.org/entity/Q3097958,en,literal,Janet Lee Bouvier,literal,Alzheimer's disease
2229,uri,http://www.wikidata.org/entity/Q3100743,en,literal,Genival Lacerda,literal,"Alzheimer's disease, stroke"
2230,uri,http://www.wikidata.org/entity/Q3101763,en,literal,George Meeker,literal,Alzheimer's disease
2231,uri,http://www.wikidata.org/entity/Q3101810,en,literal,George Oppen,literal,Alzheimer's disease
2232,uri,http://www.wikidata.org/entity/Q3104996,en,literal,Ghyslain Tremblay,literal,Alzheimer's disease
2233,uri,http://www.wikidata.org/entity/Q3144807,en,literal,Hélène Loiselle,literal,Alzheimer's disease
2234,uri,http://www.wikidata.org/entity/Q3156109,en,literal,Ivan Goff,literal,Alzheimer's disease
2235,uri,http://www.wikidata.org/entity/Q3179050,en,literal,Jimmy Glazzard,literal,Alzheimer's disease
2236,uri,http://www.wikidata.org/entity/Q3179960,en,literal,Joe Adcock,literal,Alzheimer's disease
2237,uri,http://www.wikidata.org/entity/Q3189245,en,literal,Julie Mitchum,literal,Alzheimer's disease
2238,uri,http://www.wikidata.org/entity/Q3229681,en,literal,Leonard Nathan,literal,Alzheimer's disease
2239,uri,http://www.wikidata.org/entity/Q3229688,en,literal,Leonard Skinner,literal,Alzheimer's disease
2240,uri,http://www.wikidata.org/entity/Q3270053,en,literal,Joseph Fan Zhongliang,literal,Alzheimer's disease
2241,uri,http://www.wikidata.org/entity/Q3272243,en,literal,Pauline Phillips,literal,Alzheimer's disease
2242,uri,http://www.wikidata.org/entity/Q3273768,en,literal,Mabel Albertson,literal,Alzheimer's disease
2243,uri,http://www.wikidata.org/entity/Q3301872,en,literal,David Pall,literal,Alzheimer's disease
2244,uri,http://www.wikidata.org/entity/Q3398798,en,literal,Richard I. Aaron,literal,Alzheimer's disease
2245,uri,http://www.wikidata.org/entity/Q3403698,en,literal,Rikki Fulton,literal,Alzheimer's disease
2246,uri,http://www.wikidata.org/entity/Q3412137,en,literal,Pêr Loisel,literal,Alzheimer's disease
2247,uri,http://www.wikidata.org/entity/Q3427126,en,literal,Renée Claude,literal,Alzheimer's disease
2248,uri,http://www.wikidata.org/entity/Q3438726,en,literal,Roger Boquié,literal,Alzheimer's disease
2249,uri,http://www.wikidata.org/entity/Q3484444,en,literal,Simon Scott,literal,Alzheimer's disease
2250,uri,http://www.wikidata.org/entity/Q3564929,en,literal,Les Shannon,literal,Alzheimer's disease
2251,uri,http://www.wikidata.org/entity/Q3574218,en,literal,Yvonne Pellé-Douël,literal,Alzheimer's disease
2252,uri,http://www.wikidata.org/entity/Q3595448,en,literal,Balamani Amma,literal,Alzheimer's disease
2253,uri,http://www.wikidata.org/entity/Q3608395,en,literal,Alberto Malavasi,literal,Alzheimer's disease
2254,uri,http://www.wikidata.org/entity/Q3619161,en,literal,Antonio Allocca,literal,Alzheimer's disease
2255,uri,http://www.wikidata.org/entity/Q3646923,en,literal,Tommy Cavanagh,literal,Alzheimer's disease
2256,uri,http://www.wikidata.org/entity/Q3659173,en,literal,Carlo Castellaneta,literal,Alzheimer's disease
2257,uri,http://www.wikidata.org/entity/Q3752663,en,literal,Fred Trump,literal,Alzheimer's disease
2258,uri,http://www.wikidata.org/entity/Q3773904,en,literal,Oscar Coll,literal,Alzheimer's disease
2259,uri,http://www.wikidata.org/entity/Q3809572,en,literal,John Richardson,literal,Alzheimer's disease
2260,uri,http://www.wikidata.org/entity/Q3837551,en,literal,Lou Rossini,literal,Alzheimer's disease
2261,uri,http://www.wikidata.org/entity/Q3847218,en,literal,Maurice Shadbolt,literal,Alzheimer's disease
2262,uri,http://www.wikidata.org/entity/Q3923363,en,literal,John Parke,literal,Alzheimer's disease
2263,uri,http://www.wikidata.org/entity/Q3933120,en,literal,René Seghini,literal,Alzheimer's disease
2264,uri,http://www.wikidata.org/entity/Q4065275,en,literal,Alex Anderson,literal,Alzheimer's disease
2265,uri,http://www.wikidata.org/entity/Q4079391,en,literal,Marta Fernandez Miranda de Batista,literal,Alzheimer's disease
2266,uri,http://www.wikidata.org/entity/Q4212534,en,literal,Maud Cunnington,literal,Alzheimer's disease
2267,uri,http://www.wikidata.org/entity/Q4228634,en,literal,William Colepaugh,literal,Alzheimer's disease
2268,uri,http://www.wikidata.org/entity/Q4356261,en,literal,Irwin Silber,literal,Alzheimer's disease
2269,uri,http://www.wikidata.org/entity/Q4458211,en,literal,Yevgeny Titarenko,literal,"Alzheimer's disease, alcoholism"
2270,uri,http://www.wikidata.org/entity/Q4497070,en,literal,Julius Hegyi,literal,Alzheimer's disease
2271,uri,http://www.wikidata.org/entity/Q4538191,en,literal,Alina Janowska,literal,Alzheimer's disease
2272,uri,http://www.wikidata.org/entity/Q4648446,en,literal,A. Thomas Doyle,literal,Alzheimer's disease
2273,uri,http://www.wikidata.org/entity/Q4664499,en,literal,"Abbye ""Pudgy"" Stockton",literal,Alzheimer's disease
2274,uri,http://www.wikidata.org/entity/Q4704371,en,literal,Al Mancini,literal,Alzheimer's disease
2275,uri,http://www.wikidata.org/entity/Q4707908,en,literal,Alan Thorne,literal,Alzheimer's disease
2276,uri,http://www.wikidata.org/entity/Q4717400,en,literal,Alex Lyon,literal,Alzheimer's disease
2277,uri,http://www.wikidata.org/entity/Q4749595,en,literal,Amzie Strickland,literal,Alzheimer's disease
2278,uri,http://www.wikidata.org/entity/Q4762922,en,literal,Angelo Mosca,literal,Alzheimer's disease
2279,uri,http://www.wikidata.org/entity/Q4768262,en,literal,Anne Deveson,literal,Alzheimer's disease
2280,uri,http://www.wikidata.org/entity/Q4772038,en,literal,Anthony Athanas,literal,Alzheimer's disease
2281,uri,http://www.wikidata.org/entity/Q4772439,en,literal,Anthony E. Pratt,literal,Alzheimer's disease
2282,uri,http://www.wikidata.org/entity/Q4794811,en,literal,Arnie Morton,literal,Alzheimer's disease
2283,uri,http://www.wikidata.org/entity/Q4795199,en,literal,Arnold Peters,literal,Alzheimer's disease
2284,uri,http://www.wikidata.org/entity/Q4798526,en,literal,Arthur E. Bartlett,literal,Alzheimer's disease
2285,uri,http://www.wikidata.org/entity/Q4799967,en,literal,"Arthur Peterson, Jr.",literal,Alzheimer's disease
2286,uri,http://www.wikidata.org/entity/Q4800271,en,literal,Arthur Sheekman,literal,Alzheimer's disease
2287,uri,http://www.wikidata.org/entity/Q4801005,en,literal,Artie Wilson,literal,Alzheimer's disease
2288,uri,http://www.wikidata.org/entity/Q4821052,en,literal,Auguste Deter,literal,Alzheimer's disease
2289,uri,http://www.wikidata.org/entity/Q4834218,en,literal,B. Smith,literal,Alzheimer's disease
2290,uri,http://www.wikidata.org/entity/Q4864101,en,literal,Barry Cohen,literal,Alzheimer's disease
2291,uri,http://www.wikidata.org/entity/Q4889048,en,literal,Benjamin Munson,literal,Alzheimer's disease
2292,uri,http://www.wikidata.org/entity/Q4892682,en,literal,Juanjo Menéndez,literal,Alzheimer's disease
2293,uri,http://www.wikidata.org/entity/Q4893172,en,literal,Bernard Goldberg,literal,Alzheimer's disease
2294,uri,http://www.wikidata.org/entity/Q4894520,en,literal,Bernie West,literal,Alzheimer's disease
2295,uri,http://www.wikidata.org/entity/Q4896091,en,literal,Beryl Swain,literal,Alzheimer's disease
2296,uri,http://www.wikidata.org/entity/Q4898835,en,literal,Betty Heathfield,literal,Alzheimer's disease
2297,uri,http://www.wikidata.org/entity/Q4898841,en,literal,Betty Hicks,literal,Alzheimer's disease
2298,uri,http://www.wikidata.org/entity/Q4898998,en,literal,Betty Wagner Spandikow,literal,Alzheimer's disease
2299,uri,http://www.wikidata.org/entity/Q4908021,en,literal,Bill Ballantine,literal,Alzheimer's disease
2300,uri,http://www.wikidata.org/entity/Q4908791,en,literal,"Bill Dodgin, Jr.",literal,Alzheimer's disease
2301,uri,http://www.wikidata.org/entity/Q4909857,en,literal,Bill Lawton,literal,Alzheimer's disease
2302,uri,http://www.wikidata.org/entity/Q4909939,en,literal,Bill Long,literal,Alzheimer's disease
2303,uri,http://www.wikidata.org/entity/Q4910102,en,literal,Bill McElhiney,literal,Alzheimer's disease
2304,uri,http://www.wikidata.org/entity/Q4911014,en,literal,Bill Stits,literal,Alzheimer's disease
2305,uri,http://www.wikidata.org/entity/Q4912155,en,literal,Billy Barnes,literal,Alzheimer's disease
2306,uri,http://www.wikidata.org/entity/Q4917699,en,literal,Bishop Robinson,literal,Alzheimer's disease
2307,uri,http://www.wikidata.org/entity/Q4933129,en,literal,Bob LeMond,literal,Alzheimer's disease
2308,uri,http://www.wikidata.org/entity/Q4934936,en,literal,Bobby Dobbs,literal,Alzheimer's disease
2309,uri,http://www.wikidata.org/entity/Q7240872,en,literal,Prescott Townsend,literal,Parkinson's disease
2310,uri,http://www.wikidata.org/entity/Q7298292,en,literal,Ray Wilkinson,literal,Parkinson's disease
2311,uri,http://www.wikidata.org/entity/Q7324786,en,literal,Richard Clements,literal,Parkinson's disease
2312,uri,http://www.wikidata.org/entity/Q7325177,en,literal,Richard Derrick,literal,Parkinson's disease
2313,uri,http://www.wikidata.org/entity/Q7327853,en,literal,Richard Moir,literal,Parkinson's disease
2314,uri,http://www.wikidata.org/entity/Q7328435,en,literal,Richard Pilkington,literal,Parkinson's disease
2315,uri,http://www.wikidata.org/entity/Q7329205,en,literal,Richard Stahl,literal,Parkinson's disease
2316,uri,http://www.wikidata.org/entity/Q7329458,en,literal,Richard Thompson,literal,Parkinson's disease
2317,uri,http://www.wikidata.org/entity/Q7330523,en,literal,Richie Kavanagh,literal,"Parkinson's disease, psoriasis"
2318,uri,http://www.wikidata.org/entity/Q7331732,en,literal,Rick Shapiro,literal,Parkinson's disease
2319,uri,http://www.wikidata.org/entity/Q7342696,en,literal,Robert Callahan,literal,Parkinson's disease
2320,uri,http://www.wikidata.org/entity/Q7344409,en,literal,Robert Fogelin,literal,Parkinson's disease
2321,uri,http://www.wikidata.org/entity/Q7345390,en,literal,Robert Hemenway,literal,Parkinson's disease
2322,uri,http://www.wikidata.org/entity/Q7345764,en,literal,Robert I. Levy,literal,Parkinson's disease
2323,uri,http://www.wikidata.org/entity/Q7345846,en,literal,Robert J. Burkhardt,literal,Parkinson's disease
2324,uri,http://www.wikidata.org/entity/Q7346486,en,literal,Robert Kupperman,literal,Parkinson's disease
2325,uri,http://www.wikidata.org/entity/Q7349046,en,literal,Robert Pritzker,literal,Parkinson's disease
2326,uri,http://www.wikidata.org/entity/Q7356201,en,literal,Rod Gantefoer,literal,Parkinson's disease
2327,uri,http://www.wikidata.org/entity/Q7357952,en,literal,Roger Caron,literal,Parkinson's disease
2328,uri,http://www.wikidata.org/entity/Q7372923,en,literal,Roy Heath,literal,Parkinson's disease
2329,uri,http://www.wikidata.org/entity/Q7373107,en,literal,Roy Magee,literal,Parkinson's disease
2330,uri,http://www.wikidata.org/entity/Q7373256,en,literal,Roy Peterson,literal,Parkinson's disease
2331,uri,http://www.wikidata.org/entity/Q7380279,en,literal,Rupert E. Billingham,literal,Parkinson's disease
2332,uri,http://www.wikidata.org/entity/Q7395603,en,literal,Saadi Simawe,literal,Parkinson's disease
2333,uri,http://www.wikidata.org/entity/Q7410835,en,literal,"Samuel B. Nunez, Jr.",literal,Parkinson's disease
2334,uri,http://www.wikidata.org/entity/Q7485441,en,literal,Ubaldo Calabresi,literal,Parkinson's disease
2335,uri,http://www.wikidata.org/entity/Q7490989,en,literal,Shaun Udal,literal,Parkinson's disease
2336,uri,http://www.wikidata.org/entity/Q7491623,en,literal,Shay Healy,literal,Parkinson's disease
2337,uri,http://www.wikidata.org/entity/Q7509236,en,literal,Sidney Miller,literal,Parkinson's disease
2338,uri,http://www.wikidata.org/entity/Q7522046,en,literal,Sinclair Ross,literal,Parkinson's disease
2339,uri,http://www.wikidata.org/entity/Q7634257,en,literal,Sue Richards,literal,Parkinson's disease
2340,uri,http://www.wikidata.org/entity/Q7660167,en,literal,Sydney Sturgess,literal,Parkinson's disease
2341,uri,http://www.wikidata.org/entity/Q7682022,en,literal,Tan Boon Teik,literal,Parkinson's disease
2342,uri,http://www.wikidata.org/entity/Q7693409,en,literal,Ted Kroll,literal,Parkinson's disease
2343,uri,http://www.wikidata.org/entity/Q7704736,en,literal,Terry Martin,literal,Parkinson's disease
2344,uri,http://www.wikidata.org/entity/Q7788278,en,literal,"Thomas Catto, 1st Baron Catto",literal,Parkinson's disease
2345,uri,http://www.wikidata.org/entity/Q7788562,en,literal,Thomas Congdon,literal,Parkinson's disease
2346,uri,http://www.wikidata.org/entity/Q7804179,en,literal,Tim Robinson,literal,Parkinson's disease
2347,uri,http://www.wikidata.org/entity/Q7804435,en,literal,Tim Wall,literal,Parkinson's disease
2348,uri,http://www.wikidata.org/entity/Q7816186,en,literal,Tom Hickey,literal,Parkinson's disease
2349,uri,http://www.wikidata.org/entity/Q7817081,en,literal,Tom O'Connor,literal,Parkinson's disease
2350,uri,http://www.wikidata.org/entity/Q7927647,en,literal,Vida Stout,literal,Parkinson's disease
2351,uri,http://www.wikidata.org/entity/Q7945440,en,literal,"W. D. Workman, Jr.",literal,Parkinson's disease
2352,uri,http://www.wikidata.org/entity/Q7945602,en,literal,W. Grant McMurray,literal,Parkinson's disease
2353,uri,http://www.wikidata.org/entity/Q8000193,en,literal,Wilbur Hugh Ferry,literal,Parkinson's disease
2354,uri,http://www.wikidata.org/entity/Q8002894,en,literal,Will Inman,literal,Parkinson's disease
2355,uri,http://www.wikidata.org/entity/Q8003407,en,literal,Willard Franklyn Searle,literal,Parkinson's disease
2356,uri,http://www.wikidata.org/entity/Q8008716,en,literal,William Everson,literal,Parkinson's disease
2357,uri,http://www.wikidata.org/entity/Q8017189,en,literal,William R. Callahan,literal,Parkinson's disease
2358,uri,http://www.wikidata.org/entity/Q8019680,en,literal,William Van Regenmorter,literal,Parkinson's disease
2359,uri,http://www.wikidata.org/entity/Q9263269,en,literal,Frank Murphy,literal,Parkinson's disease
2360,uri,http://www.wikidata.org/entity/Q9343209,en,literal,Chan Ya-wen,literal,Parkinson's disease
2361,uri,http://www.wikidata.org/entity/Q9354418,en,literal,Tadeusz Kirschke,literal,Parkinson's disease
2362,uri,http://www.wikidata.org/entity/Q10375237,en,literal,Suzana Faini,literal,Parkinson's disease
2363,uri,http://www.wikidata.org/entity/Q10816073,en,literal,Bill Guttridge,literal,Parkinson's disease
