,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,sexgenderLabel.xml:lang,sexgenderLabel.type,sexgenderLabel.value,conditions.type,conditions.value
3394,uri,http://www.wikidata.org/entity/Q13560033,en,literal,Joseph Stannard,en,literal,male,literal,tuberculosis
3395,uri,http://www.wikidata.org/entity/Q13606858,en,literal,Laura Keene,en,literal,female,literal,tuberculosis
3396,uri,http://www.wikidata.org/entity/Q14416298,en,literal,Joseph Nāwahī,en,literal,male,literal,tuberculosis
3397,uri,http://www.wikidata.org/entity/Q14623614,en,literal,John T. Croxton,en,literal,male,literal,tuberculosis
3398,uri,http://www.wikidata.org/entity/Q15053872,en,literal,Bernard Downing,en,literal,male,literal,tuberculosis
3399,uri,http://www.wikidata.org/entity/Q15053879,en,literal,L.S. Alexander Gumby,en,literal,male,literal,tuberculosis
3400,uri,http://www.wikidata.org/entity/Q15053885,en,literal,Henry Pelham,en,literal,male,literal,tuberculosis
3401,uri,http://www.wikidata.org/entity/Q15053886,en,literal,Charles Plimpton,en,literal,male,literal,tuberculosis
3402,uri,http://www.wikidata.org/entity/Q15053891,en,literal,John Joseph Sims,en,literal,male,literal,tuberculosis
3403,uri,http://www.wikidata.org/entity/Q15053892,en,literal,Gerald Spring,en,literal,male,literal,tuberculosis
3404,uri,http://www.wikidata.org/entity/Q15053894,en,literal,Philip Streatfeild,en,literal,male,literal,tuberculosis
3405,uri,http://www.wikidata.org/entity/Q15220604,en,literal,Abu Omar al-Shishani,en,literal,male,literal,tuberculosis
3406,uri,http://www.wikidata.org/entity/Q15616319,en,literal,Cosmo A. Cilano,en,literal,male,literal,tuberculosis
3407,uri,http://www.wikidata.org/entity/Q15769149,en,literal,Katherine Grant,en,literal,female,literal,tuberculosis
3408,uri,http://www.wikidata.org/entity/Q15821529,en,literal,John Early,en,literal,male,literal,tuberculosis
3409,uri,http://www.wikidata.org/entity/Q15969930,en,literal,Marie Laure,en,literal,female,literal,tuberculosis
3410,uri,http://www.wikidata.org/entity/Q16016263,en,literal,Ruth Leach Amonette,en,literal,female,literal,tuberculosis
3411,uri,http://www.wikidata.org/entity/Q16030060,en,literal,Huw Robert Jones,en,literal,male,literal,tuberculosis
3412,uri,http://www.wikidata.org/entity/Q16058487,en,literal,James H. Kelley,en,literal,male,literal,tuberculosis
3413,uri,http://www.wikidata.org/entity/Q16058694,en,literal,Thomas Jayes,en,literal,male,literal,tuberculosis
3414,uri,http://www.wikidata.org/entity/Q16063178,en,literal,Nadile Sultan,en,literal,female,literal,tuberculosis
3415,uri,http://www.wikidata.org/entity/Q16066186,en,literal,George Heald,en,literal,male,literal,tuberculosis
3416,uri,http://www.wikidata.org/entity/Q16206573,en,literal,Pauline de Galard de Brassac de Béarn,en,literal,female,literal,tuberculosis
3417,uri,http://www.wikidata.org/entity/Q16337100,en,literal,Cassiano,en,literal,male,literal,"tuberculosis, obstructive lung disease"
3418,uri,http://www.wikidata.org/entity/Q16739567,en,literal,Cornell,en,literal,male,literal,tuberculosis
3419,uri,http://www.wikidata.org/entity/Q20437459,en,literal,Miloš Marković,en,literal,male,literal,tuberculosis
3420,uri,http://www.wikidata.org/entity/Q21069672,en,literal,Leslie Hunkin,en,literal,male,literal,tuberculosis
3421,uri,http://www.wikidata.org/entity/Q21876065,en,literal,Ray Galton,en,literal,male,literal,tuberculosis
3422,uri,http://www.wikidata.org/entity/Q21997489,en,literal,Mary Docherty,en,literal,female,literal,tuberculosis
3423,uri,http://www.wikidata.org/entity/Q22662728,en,literal,Lluís Companys i Micó,en,literal,male,literal,"tuberculosis, schizophrenia"
3424,uri,http://www.wikidata.org/entity/Q24004517,en,literal,Johann David Pfeffer,en,literal,male,literal,tuberculosis
3425,uri,http://www.wikidata.org/entity/Q109902402,en,literal,Jonathan Daval,en,literal,male,literal,asthma
3426,uri,http://www.wikidata.org/entity/Q95884362,en,literal,Merrick Dowson,en,literal,male,literal,"swine influenza, COVID-19"
3427,uri,http://www.wikidata.org/entity/Q296850,en,literal,Baldwin IV of Jerusalem,en,literal,male,literal,leprosy
3428,uri,http://www.wikidata.org/entity/Q21228094,en,literal,Lakhpatji,en,literal,male,literal,leprosy
3429,uri,http://www.wikidata.org/entity/Q22020049,en,literal,Godji II,en,literal,male,literal,leprosy
3430,uri,http://www.wikidata.org/entity/Q28354680,en,literal,Tetsuo Sakurai,en,literal,male,literal,leprosy
3431,uri,http://www.wikidata.org/entity/Q74368139,en,literal,Humbert Willems,en,literal,male,literal,leprosy
3432,uri,http://www.wikidata.org/entity/Q85848333,en,literal,Zuster Lambertine,en,literal,female,literal,leprosy
3433,uri,http://www.wikidata.org/entity/Q544609,en,literal,Angus Ogilvy,en,literal,male,literal,"pneumonia, head and neck cancer"
3434,uri,http://www.wikidata.org/entity/Q1317501,en,literal,"Prince Carl Oscar, Duke of Södermanland",en,literal,male,literal,"pneumonia, measles"
3435,uri,http://www.wikidata.org/entity/Q2577900,en,literal,William Kahaiali'i,en,literal,male,literal,"pneumonia, lung cancer"
3436,uri,http://www.wikidata.org/entity/Q5251625,en,literal,Elias Disney,en,literal,male,literal,"pneumonia, typhoid fever"
3437,uri,http://www.wikidata.org/entity/Q9012879,en,literal,Jorge R. Gutiérrez,en,literal,male,literal,autism
3438,uri,http://www.wikidata.org/entity/Q11604296,en,literal,Kenshi Yonezu,en,literal,male,literal,"autism, Marfan syndrome"
3439,uri,http://www.wikidata.org/entity/Q15992752,en,literal,Danny Beath,en,literal,male,literal,autism
3440,uri,http://www.wikidata.org/entity/Q16213656,en,literal,Johnny Dean,en,literal,male,literal,autism
3441,uri,http://www.wikidata.org/entity/Q16222268,en,literal,Mike Lawrence,en,literal,male,literal,autism
3442,uri,http://www.wikidata.org/entity/Q16234628,en,literal,Naoki Higashida,en,literal,male,literal,autism
3443,uri,http://www.wikidata.org/entity/Q16732785,en,literal,Jack Monroe,en,literal,non-binary,literal,"autism, attention deficit hyperactivity disorder"
3444,uri,http://www.wikidata.org/entity/Q17018537,en,literal,Dylan Matthews,en,literal,male,literal,autism
3445,uri,http://www.wikidata.org/entity/Q17465742,en,literal,Fern Brady,en,literal,female,literal,"autism, obsessive-compulsive disorder"
3446,uri,http://www.wikidata.org/entity/Q18603057,en,literal,Mette Ivie Harrison,en,literal,female,literal,autism
3447,uri,http://www.wikidata.org/entity/Q18655108,en,literal,Birsen Başar,en,literal,female,literal,autism
3448,uri,http://www.wikidata.org/entity/Q23302849,en,literal,Nicole Cliffe,en,literal,female,literal,autism
3449,uri,http://www.wikidata.org/entity/Q23679532,en,literal,Stephen Shore,en,literal,male,literal,autism
3450,uri,http://www.wikidata.org/entity/Q24572584,en,literal,Sophie Labelle,en,literal,non-binary,literal,autism
3451,uri,http://www.wikidata.org/entity/Q24572584,en,literal,Sophie Labelle,en,literal,transgender female,literal,autism
3452,uri,http://www.wikidata.org/entity/Q24951318,en,literal,Donald Grey Triplett,en,literal,male,literal,autism
3453,uri,http://www.wikidata.org/entity/Q27768254,en,literal,Florian Van Acker,en,literal,male,literal,"autism, intellectual disability"
3454,uri,http://www.wikidata.org/entity/Q28086067,en,literal,Yuh-Line Niou,en,literal,female,literal,autism
3455,uri,http://www.wikidata.org/entity/Q28151955,en,literal,Elliot De Niro,en,literal,male,literal,autism
3456,uri,http://www.wikidata.org/entity/Q28363459,en,literal,Lauren Jeska,en,literal,transgender female,literal,autism
3457,uri,http://www.wikidata.org/entity/Q28711643,en,literal,Marina Amaral,en,literal,female,literal,autism
3458,uri,http://www.wikidata.org/entity/Q28963141,en,literal,Jodi DiPiazza,en,literal,female,literal,autism
3459,uri,http://www.wikidata.org/entity/Q30323657,en,literal,Max Park,en,literal,male,literal,autism
3460,uri,http://www.wikidata.org/entity/Q38460678,en,literal,Aimee Knight,en,literal,transgender female,literal,"autism, attention deficit hyperactivity disorder, oppositional defiant disorder"
3461,uri,http://www.wikidata.org/entity/Q39195698,en,literal,James Damore,en,literal,male,literal,autism
3462,uri,http://www.wikidata.org/entity/Q43378700,en,literal,Chuggaaconroy,en,literal,male,literal,autism
3463,uri,http://www.wikidata.org/entity/Q44947053,en,literal,Deborah Berger,en,literal,female,literal,autism
3464,uri,http://www.wikidata.org/entity/Q47015951,en,literal,Stefanie Preissner,en,literal,female,literal,autism
3465,uri,http://www.wikidata.org/entity/Q47691741,en,literal,Christian Frates,en,literal,male,literal,autism
3466,uri,http://www.wikidata.org/entity/Q52556853,en,literal,Nadia Chomyn,en,literal,female,literal,autism
3467,uri,http://www.wikidata.org/entity/Q55760395,en,literal,Bogi Takács,en,literal,agender,literal,autism
3468,uri,http://www.wikidata.org/entity/Q55955730,en,literal,Desmond is Amazing,en,literal,male,literal,autism
3469,uri,http://www.wikidata.org/entity/Q55955730,en,literal,Desmond is Amazing,en,literal,genderfluid,literal,autism
3470,uri,http://www.wikidata.org/entity/Q56257786,en,literal,Tim ter Wal,en,literal,male,literal,autism
3471,uri,http://www.wikidata.org/entity/Q58137411,en,literal,Owen Suskind,en,literal,male,literal,autism
3472,uri,http://www.wikidata.org/entity/Q58807087,en,literal,Micah David-Cole Fletcher,en,literal,male,literal,autism
3473,uri,http://www.wikidata.org/entity/Q60394265,en,literal,Helen Hoang,en,literal,female,literal,autism
3474,uri,http://www.wikidata.org/entity/Q60530780,en,literal,Magdalene Visaggio,en,literal,transgender female,literal,autism
3475,uri,http://www.wikidata.org/entity/Q62745180,en,literal,MoStack,en,literal,male,literal,autism
3476,uri,http://www.wikidata.org/entity/Q64449001,en,literal,Aoife Dooley,en,literal,female,literal,autism
3477,uri,http://www.wikidata.org/entity/Q64597246,en,literal,Laura Kate Dale,en,literal,transgender female,literal,autism
3478,uri,http://www.wikidata.org/entity/Q65112956,en,literal,Chloe Sagal,en,literal,transgender female,literal,autism
3479,uri,http://www.wikidata.org/entity/Q66480965,en,literal,Jaymes Todd,en,literal,male,literal,"autism, sexual sadism disorder"
3480,uri,http://www.wikidata.org/entity/Q66828953,en,literal,Left at London,en,literal,non-binary,literal,"autism, attention deficit hyperactivity disorder, post-traumatic stress disorder, borderline personality disorder, dissociative disorder not otherwise specified"
3481,uri,http://www.wikidata.org/entity/Q66828953,en,literal,Left at London,en,literal,transgender female,literal,"autism, attention deficit hyperactivity disorder, post-traumatic stress disorder, borderline personality disorder, dissociative disorder not otherwise specified"
3482,uri,http://www.wikidata.org/entity/Q70448072,en,literal,Tristan Hebrard,en,literal,male,literal,autism
3483,uri,http://www.wikidata.org/entity/Q79047870,en,literal,Bronja Prazdny,en,literal,female,literal,autism
3484,uri,http://www.wikidata.org/entity/Q83715630,en,literal,Eva Claessens,en,literal,female,literal,autism
3485,uri,http://www.wikidata.org/entity/Q83874252,en,literal,Isabelle Axelsson,en,literal,female,literal,autism
3486,uri,http://www.wikidata.org/entity/Q87262214,en,literal,Samantha Stein,en,literal,female,literal,autism
3487,uri,http://www.wikidata.org/entity/Q87775098,en,literal,Merc Fenn Wolfmoor,en,literal,non-binary,literal,"autism, major depressive disorder, attention deficit hyperactivity disorder, anxiety disorder"
3488,uri,http://www.wikidata.org/entity/Q94413012,en,literal,Gregory L. Blackstock,en,literal,male,literal,"autism, autistic savant"
3489,uri,http://www.wikidata.org/entity/Q94993504,en,literal,Daniel Wakeford,en,literal,male,literal,autism
3490,uri,http://www.wikidata.org/entity/Q95886893,en,literal,Michael Albert Shubak,en,literal,male,literal,"autism, Down syndrome, COVID-19"
3491,uri,http://www.wikidata.org/entity/Q260,en,literal,Jean-François Champollion,en,literal,male,literal,"tuberculosis, gout attack"
3492,uri,http://www.wikidata.org/entity/Q905,en,literal,Franz Kafka,en,literal,male,literal,tuberculosis
3493,uri,http://www.wikidata.org/entity/Q939,en,literal,Pedro I of Brazil,en,literal,male,literal,tuberculosis
3494,uri,http://www.wikidata.org/entity/Q1268,en,literal,Frédéric Chopin,en,literal,male,literal,tuberculosis
3495,uri,http://www.wikidata.org/entity/Q1503,en,literal,Manuel L. Quezon,en,literal,male,literal,tuberculosis
3496,uri,http://www.wikidata.org/entity/Q3335,en,literal,George Orwell,en,literal,male,literal,tuberculosis
3497,uri,http://www.wikidata.org/entity/Q4761,en,literal,Ernst Mielck,en,literal,male,literal,tuberculosis
3498,uri,http://www.wikidata.org/entity/Q5685,en,literal,Anton Chekhov,en,literal,male,literal,tuberculosis
3499,uri,http://www.wikidata.org/entity/Q7314,en,literal,Igor Stravinsky,en,literal,male,literal,tuberculosis
3500,uri,http://www.wikidata.org/entity/Q7723,en,literal,Napoleon II,en,literal,male,literal,tuberculosis
3501,uri,http://www.wikidata.org/entity/Q7841,en,literal,Alfred Jarry,en,literal,male,literal,tuberculosis
3502,uri,http://www.wikidata.org/entity/Q8605,en,literal,Simón Bolívar,en,literal,male,literal,tuberculosis
3503,uri,http://www.wikidata.org/entity/Q9130,en,literal,Erwin Schrödinger,en,literal,male,literal,tuberculosis
3504,uri,http://www.wikidata.org/entity/Q11817,en,literal,Andrew Jackson,en,literal,male,literal,tuberculosis
3505,uri,http://www.wikidata.org/entity/Q12608,en,literal,Hector Hodler,en,literal,male,literal,tuberculosis
3506,uri,http://www.wikidata.org/entity/Q13515,en,literal,Frédéric Bastiat,en,literal,male,literal,tuberculosis
3507,uri,http://www.wikidata.org/entity/Q15806,en,literal,Dragotin Kette,en,literal,male,literal,tuberculosis
3508,uri,http://www.wikidata.org/entity/Q22670,en,literal,Friedrich Schiller,en,literal,male,literal,tuberculosis
3509,uri,http://www.wikidata.org/entity/Q26702,en,literal,Cardinal Richelieu,en,literal,male,literal,tuberculosis
3510,uri,http://www.wikidata.org/entity/Q27627,en,literal,Gustav Roch,en,literal,male,literal,tuberculosis
3511,uri,http://www.wikidata.org/entity/Q32347,en,literal,Alfonso XII of Spain,en,literal,male,literal,tuberculosis
3512,uri,http://www.wikidata.org/entity/Q33477,en,literal,Eugène Delacroix,en,literal,male,literal,tuberculosis
3513,uri,http://www.wikidata.org/entity/Q34970,en,literal,David Herbert Lawrence,en,literal,male,literal,tuberculosis
3514,uri,http://www.wikidata.org/entity/Q36322,en,literal,Jane Austen,en,literal,female,literal,tuberculosis
3515,uri,http://www.wikidata.org/entity/Q41615,en,literal,Konstantinos III,en,literal,male,literal,tuberculosis
3516,uri,http://www.wikidata.org/entity/Q42299,en,literal,Bernhard Riemann,en,literal,male,literal,tuberculosis
3517,uri,http://www.wikidata.org/entity/Q43948,en,literal,Joseph von Fraunhofer,en,literal,male,literal,tuberculosis
3518,uri,http://www.wikidata.org/entity/Q44520,en,literal,Anne Brontë,en,literal,female,literal,tuberculosis
3519,uri,http://www.wikidata.org/entity/Q44987,en,literal,Doc Holliday,en,literal,male,literal,tuberculosis
3520,uri,http://www.wikidata.org/entity/Q47900,en,literal,Nestor Makhno,en,literal,male,literal,tuberculosis
3521,uri,http://www.wikidata.org/entity/Q48364,en,literal,Tanya Savicheva,en,literal,female,literal,tuberculosis
3522,uri,http://www.wikidata.org/entity/Q48368,en,literal,José Joaquín Fernández de Lizardi,en,literal,male,literal,tuberculosis
3523,uri,http://www.wikidata.org/entity/Q49765,en,literal,Louis XVII of France,en,literal,male,literal,tuberculosis
3524,uri,http://www.wikidata.org/entity/Q53568,en,literal,Bill Johnston,en,literal,male,literal,tuberculosis
3525,uri,http://www.wikidata.org/entity/Q55395,en,literal,Jean Vigo,en,literal,male,literal,tuberculosis
3526,uri,http://www.wikidata.org/entity/Q55398,en,literal,Bernadette Soubirous,en,literal,female,literal,tuberculosis
3527,uri,http://www.wikidata.org/entity/Q55404,en,literal,Ritwik Ghatak,en,literal,male,literal,tuberculosis
3528,uri,http://www.wikidata.org/entity/Q57827,en,literal,Johann Hermann Schein,en,literal,male,literal,tuberculosis
3529,uri,http://www.wikidata.org/entity/Q60684,en,literal,Novalis,en,literal,male,literal,tuberculosis
3530,uri,http://www.wikidata.org/entity/Q61047,en,literal,Gotthold Eisenstein,en,literal,male,literal,tuberculosis
3531,uri,http://www.wikidata.org/entity/Q61841,en,literal,Hermann Goetz,en,literal,male,literal,tuberculosis
3532,uri,http://www.wikidata.org/entity/Q62065,en,literal,Werner Haase,en,literal,male,literal,tuberculosis
3533,uri,http://www.wikidata.org/entity/Q62949,en,literal,Karl Leisner,en,literal,male,literal,tuberculosis
3534,uri,http://www.wikidata.org/entity/Q62973,en,literal,Friedrich Gilly,en,literal,male,literal,tuberculosis
3535,uri,http://www.wikidata.org/entity/Q63082,en,literal,Princess Mathilde of Bavaria,en,literal,female,literal,tuberculosis
3536,uri,http://www.wikidata.org/entity/Q66706,en,literal,Peter Friedhofen,en,literal,male,literal,tuberculosis
3537,uri,http://www.wikidata.org/entity/Q67758,en,literal,Carl August Walbrodt,en,literal,male,literal,tuberculosis
3538,uri,http://www.wikidata.org/entity/Q67987,en,literal,Albrecht von Graefe,en,literal,male,literal,tuberculosis
3539,uri,http://www.wikidata.org/entity/Q69151,en,literal,Nicolaus Reimers,en,literal,male,literal,tuberculosis
3540,uri,http://www.wikidata.org/entity/Q69589,en,literal,Georg-Wilhelm Postel,en,literal,male,literal,tuberculosis
3541,uri,http://www.wikidata.org/entity/Q207596,en,literal,Daryl Hannah,en,literal,female,literal,autism
3542,uri,http://www.wikidata.org/entity/Q215506,en,literal,Jerry Seinfeld,en,literal,male,literal,autism
3543,uri,http://www.wikidata.org/entity/Q223985,en,literal,Michael Palin,en,literal,male,literal,autism
3544,uri,http://www.wikidata.org/entity/Q232301,en,literal,Roseanne Barr,en,literal,female,literal,autism
